Epoch,Training loss,Test loss,Test acc
534,0.0342,0.0347,0.9885
535,0.0309,0.0367,0.9876
536,0.0309,0.0347,0.9887
537,0.0294,0.0349,0.9882
538,0.0326,0.0347,0.9886
539,0.0313,0.0357,0.9881
540,0.0302,0.0353,0.988
541,0.0353,0.035,0.9883
542,0.0327,0.0345,0.9883
543,0.0361,0.0346,0.9882
544,0.0341,0.0352,0.9881
545,0.0367,0.0345,0.9884
546,0.0302,0.0351,0.9882
547,0.0274,0.0343,0.9888
548,0.0285,0.035,0.9886
549,0.0296,0.0351,0.9885
550,0.0326,0.0358,0.9877
551,0.0315,0.035,0.9883
552,0.0375,0.0342,0.9885
553,0.0276,0.0341,0.9889
554,0.0296,0.0346,0.9889
555,0.0291,0.0349,0.9885
556,0.0309,0.0355,0.9884
557,0.0316,0.0343,0.9884
558,0.0297,0.0346,0.9885
559,0.0291,0.0353,0.9882
560,0.0278,0.0346,0.9891
561,0.0298,0.0343,0.9887
562,0.0308,0.0342,0.9886
563,0.0295,0.0348,0.9887
564,0.0272,0.0338,0.9886
565,0.0243,0.0335,0.9891
566,0.0313,0.0338,0.9889
567,0.0308,0.0338,0.9889
568,0.0269,0.0336,0.9888
569,0.03,0.0336,0.989
570,0.0322,0.0349,0.9883
571,0.0341,0.0342,0.9893
572,0.029,0.0346,0.9882
573,0.026,0.0329,0.9901
574,0.0303,0.0345,0.988
575,0.0281,0.0335,0.9894
576,0.0261,0.0344,0.9884
577,0.0313,0.0342,0.9883
578,0.0307,0.0335,0.9889
579,0.0311,0.0347,0.9885
580,0.0246,0.033,0.9888
581,0.032,0.0335,0.9886
582,0.0273,0.0332,0.989
583,0.0317,0.0327,0.9888
584,0.0271,0.0337,0.9884
585,0.0329,0.0345,0.9883
586,0.0354,0.0335,0.9889
587,0.026,0.0341,0.9884
588,0.0312,0.0335,0.9882
589,0.0273,0.0348,0.9883
590,0.0246,0.0333,0.9888
591,0.0289,0.0329,0.989
592,0.03,0.0337,0.9889
593,0.031,0.0339,0.9882
594,0.0341,0.0337,0.9894
595,0.0318,0.0328,0.9893
596,0.0276,0.0341,0.9886
597,0.0263,0.0325,0.9897
598,0.0306,0.0352,0.9886
599,0.0334,0.035,0.9892
600,0.028,0.0338,0.9894
